Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os
HP,Ultrabook,8,1.26,11.18267988,No,No,176.2325736,Intel Core i7,0,256,Intel,Windows
HP,Notebook,4,2.04,10.58491027,No,No,100.4546699,Intel Core i5,500,0,Intel,Windows
Toshiba,Ultrabook,8,1.47,11.42854336,No,Yes,157.3505121,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,2.09,10.94436437,No,No,141.2119981,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.64,10.89377146,No,No,157.3505121,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,4,1.8,10.71726172,Yes,Yes,141.2119981,Intel Core i7,0,256,Intel,Windows
Vero,Notebook,2,1.45,9.326470843,No,No,111.9352036,Other Intel Processor,0,0,Intel,Windows
Toshiba,Notebook,16,2.4,11.23748812,No,Yes,141.2119981,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Notebook,8,2.3,10.93172544,No,No,141.2119981,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,1.54,10.88331631,No,No,157.3505121,Intel Core i5,500,0,Intel,Windows
HP,Notebook,8,1.84,11.62684286,No,No,141.2119981,Intel Core i5,500,256,Intel,Windows
HP,Notebook,8,1.43,11.2678982,No,No,157.3505121,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,3.78,11.31875437,No,Yes,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Gaming,16,4.6,11.71186376,No,Yes,127.3356746,Intel Core i7,1000,128,Nvidia,Windows
Asus,Netbook,4,1.2,9.638174224,No,No,135.0942112,Other Intel Processor,0,0,Intel,Others
Lenovo,Notebook,16,1.1,11.84649062,No,Yes,209.8006829,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,1.91,10.86209267,No,Yes,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
Dell,2 in 1 Convertible,8,2.3,10.97315701,Yes,Yes,141.2119981,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.04,10.86209267,No,No,100.4546699,Intel Core i5,0,256,Intel,Windows
Dell,Ultrabook,16,1.2,11.69602272,Yes,No,276.0535301,Intel Core i7,0,1000,Intel,Windows
HP,Notebook,4,2.31,10.53397157,No,No,100.4546699,Intel Core i3,500,0,Intel,Windows
HP,Notebook,4,1.96,10.18816712,No,No,100.4546699,Intel Core i5,500,0,Intel,Others
Acer,Notebook,8,2.4,10.08258391,No,No,100.4546699,AMD Processor,1000,0,AMD,Windows
Dell,2 in 1 Convertible,12,1.6,11.14491104,Yes,Yes,165.6321181,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,16,2.94,11.4816032,No,No,141.2119981,Intel Core i7,1000,256,Nvidia,Windows
HP,Notebook,8,2.04,10.95097495,No,No,141.2119981,Intel Core i7,0,256,Intel,Windows
Asus,Gaming,16,4,10.8813143,No,Yes,127.3356746,Intel Core i7,1000,0,Nvidia,Others
Dell,Notebook,4,2.25,10.3017105,No,No,141.2119981,Intel Core i5,1000,0,Intel,Windows
Dell,Notebook,16,2.32,10.87325587,No,No,141.2119981,Intel Core i7,2000,0,AMD,Windows
MSI,Gaming,16,1.8,11.54031804,No,No,141.2119981,Intel Core i7,1000,256,Nvidia,Windows
Dell,Ultrabook,8,1.29,11.26038194,No,No,165.6321181,Intel Core i7,0,256,Intel,Windows
Asus,Gaming,64,3.58,12.26334105,No,Yes,127.3356746,Intel Core i7,0,1000,Nvidia,Windows
Dell,2 in 1 Convertible,8,1.62,10.65768215,Yes,No,165.6321181,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,16,3.21,11.16774308,No,No,282.4239962,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,8,0.92,11.14568057,No,Yes,226.4155472,Other Intel Processor,0,0,Intel,Mac
Dell,Notebook,4,2.06,10.15346365,No,No,100.4546699,Intel Core i3,500,0,Intel,Windows
HP,Notebook,4,2.31,11.06480418,No,No,100.4546699,Intel Core i5,500,0,Intel,Windows
HP,Ultrabook,8,1.26,11.06480418,No,No,176.2325736,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.49,10.969494,No,No,165.6321181,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.3,11.42184853,Yes,Yes,176.2325736,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,8,3,10.46628456,No,No,106.1130621,Intel Core i5,1000,0,AMD,Windows
Lenovo,Notebook,4,2.3,10.86004768,No,Yes,141.2119981,Intel Core i5,1000,0,Nvidia,Windows
MSI,Gaming,16,3.78,11.79920696,No,No,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,4,2.1,10.26713017,No,No,100.4546699,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,2.31,10.8214409,No,No,141.2119981,Intel Core i5,500,0,Intel,Windows
Lenovo,Ultrabook,8,0.99,11.219074,Yes,Yes,234.9767648,Other Intel Processor,0,512,Intel,Windows
Lenovo,Gaming,32,4.6,12.05888964,No,Yes,127.3356746,Intel Core i7,0,512,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,0.69,10.4467784,Yes,Yes,224.1738091,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,16,1.3,11.60066817,No,Yes,331.2642361,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,8,2.18,10.59563423,No,No,141.2119981,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,1.54,10.91383581,No,No,157.3505121,Intel Core i5,500,0,Intel,Windows
HP,Workstation,8,1.9,11.28544251,No,No,141.2119981,Intel Core i7,0,256,AMD,Windows
Lenovo,Notebook,8,1.7,11.06480418,No,No,157.3505121,Intel Core i5,0,180,Intel,Windows
HP,Notebook,4,1.29,10.39718329,No,No,276.0535301,Other Intel Processor,0,0,Intel,Others
Acer,Notebook,4,2.4,9.933985719,No,No,100.4546699,AMD Processor,500,0,AMD,Windows
Dell,Notebook,4,2.2,9.950616681,No,No,100.4546699,Other Intel Processor,500,0,Intel,Others
HP,Notebook,4,1.86,9.821970899,No,No,100.4546699,Intel Core i3,1000,0,Intel,Others
Asus,Gaming,8,2.7,11.35269474,No,Yes,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Dell,Ultrabook,4,1.4,10.68285114,No,Yes,165.6321181,Intel Core i5,0,256,AMD,Windows
HP,Netbook,4,2.4,11.35269474,No,No,125.367428,Intel Core i5,0,128,Intel,Windows
Acer,Notebook,8,2.4,10.65892197,No,No,141.2119981,Intel Core i5,1000,256,Nvidia,Windows
Dell,Notebook,8,2.36,10.43515244,No,No,141.2119981,Intel Core i5,1000,0,AMD,Windows
MSI,Gaming,8,2.6,11.35269474,No,No,127.3356746,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,4,1.96,10.19016912,No,No,100.4546699,Other Intel Processor,1000,0,Intel,Windows
Asus,Gaming,16,4.3,11.71579055,No,Yes,127.3356746,Intel Core i7,1000,128,Nvidia,Windows
Dell,Ultrabook,4,1.5,11.01008111,No,No,125.367428,Intel Core i3,500,0,Intel,Windows
Dell,Ultrabook,4,1.5,11.03772695,No,No,125.367428,Intel Core i3,0,128,Intel,Windows
Acer,Notebook,4,2.2,9.317895278,No,No,100.4546699,Other Intel Processor,0,16,Intel,Others
HP,Workstation,8,3,11.94768216,No,Yes,127.3356746,Intel Core i7,1000,0,AMD,Windows
Lenovo,Gaming,16,2.4,11.06480418,No,No,141.2119981,Intel Core i7,0,512,Nvidia,Windows
Dell,Ultrabook,8,1.5,11.22910218,No,No,125.367428,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,8,2.9,11.29621373,No,No,127.3356746,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,2.1,10.7406,Yes,Yes,141.2119981,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.1,9.962013032,No,No,141.2119981,AMD Processor,1000,0,AMD,Windows
Asus,Gaming,16,2.59,11.17523937,No,Yes,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,8,1.16,11.41335615,Yes,No,276.0535301,Other Intel Processor,0,256,Intel,Windows
Dell,Notebook,4,2.24,10.62084704,No,No,100.4546699,Intel Core i5,500,0,AMD,Windows
Lenovo,Notebook,4,2.1,10.03701795,No,No,100.4546699,Intel Core i3,0,128,Intel,Windows
HP,Ultrabook,8,1.16,11.5608421,No,No,165.6321181,Intel Core i7,0,512,Intel,Windows
Lenovo,2 in 1 Convertible,4,0.69,10.28365947,Yes,Yes,224.1738091,Other Intel Processor,0,0,Intel,Others
Dell,Ultrabook,8,1.23,11.2046749,No,No,165.6321181,Intel Core i7,0,256,Intel,Windows
Lenovo,Gaming,16,4.6,11.89491358,No,Yes,127.3356746,Intel Core i7,0,256,Nvidia,Windows
Razer,Ultrabook,8,1.25,10.91190376,Yes,No,352.4651472,Intel Core i7,0,256,Intel,Windows
Toshiba,Ultrabook,16,1.05,11.68352256,No,No,165.6321181,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,8,3.52,11.1552424,No,No,127.3356746,Intel Core i7,1000,128,Nvidia,Windows
Vero,Notebook,4,1.35,9.253675685,No,No,165.6321181,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,8,1.16,11.40804483,No,No,165.6321181,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.43,11.29741074,No,No,157.3505121,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.09,10.23634635,No,No,100.4546699,Intel Core i5,500,0,Intel,Others
Asus,Notebook,4,2,10.05090706,No,No,100.4546699,Intel Core i3,1000,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.8,11.39554095,Yes,Yes,157.3505121,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,4,0.69,10.14726162,Yes,Yes,224.1738091,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,8,1.26,11.52253514,No,No,125.367428,Intel Core i5,0,256,Intel,Windows
Lenovo,Gaming,8,2.4,10.87225536,No,Yes,141.2119981,Intel Core i5,1000,128,Nvidia,Others
HP,Gaming,8,3.35,11.00464859,No,Yes,127.3356746,Intel Core i5,1000,128,Nvidia,Windows
HP,Notebook,8,2.04,10.41969228,No,No,100.4546699,Intel Core i7,2000,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.8,11.60134145,Yes,Yes,157.3505121,Intel Core i7,0,512,Nvidia,Windows
Asus,Notebook,4,1.5,9.60318214,No,No,111.9352036,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,8,1.84,10.59829735,No,No,141.2119981,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.23,10.39880799,No,No,141.2119981,Intel Core i5,1000,0,Nvidia,Windows
Lenovo,Notebook,16,2.5,10.97771698,No,No,141.2119981,Intel Core i7,0,0,AMD,Windows
HP,Workstation,8,3,12.25687997,No,Yes,127.3356746,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,2.5,10.63997005,No,No,100.4546699,Intel Core i5,1000,0,AMD,Windows
MSI,Gaming,16,3.78,11.75836829,No,No,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
HP,Ultrabook,8,1.88,11.65883579,No,No,141.2119981,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,16,2.8,11.77531434,Yes,Yes,209.8006829,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,8,2.4,11.0167977,No,No,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
HP,2 in 1 Convertible,8,1.48,11.37128263,Yes,No,165.6321181,Intel Core i5,0,256,Intel,Windows
HP,Workstation,8,2.59,11.68486936,No,Yes,141.2119981,Intel Core i7,0,256,Nvidia,Windows
HP,2 in 1 Convertible,8,1.48,11.47054726,Yes,No,220.8428241,Intel Core i7,0,256,Intel,Windows
HP,Workstation,8,2,11.52464374,No,No,141.2119981,Intel Core i7,0,256,Nvidia,Windows
HP,Ultrabook,8,1.26,11.71489846,No,No,176.2325736,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,2.18,10.89316762,No,No,141.2119981,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,8,1.88,11.34010804,No,No,141.2119981,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.27,11.73303979,Yes,Yes,209.8006829,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,4,1.9,9.801561134,No,No,100.4546699,Intel Core i3,1000,0,Intel,Others
HP,Notebook,4,1.86,9.669293165,No,No,100.4546699,AMD Processor,500,0,AMD,Windows
Lenovo,Notebook,8,2.32,10.37082262,No,No,141.2119981,Intel Core i5,1000,0,AMD,Others
Dell,Gaming,8,2.62,11.06480418,No,No,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,2.04,11.6945487,Yes,Yes,282.4239962,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,1.91,10.14703195,No,No,141.2119981,AMD Processor,0,256,AMD,Windows
MSI,Gaming,16,2.7,11.28396986,No,No,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Ultrabook,12,1.4,11.71579055,No,No,157.3505121,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,8,2.5,10.64568075,No,No,141.2119981,Intel Core i5,0,0,AMD,Windows
HP,2 in 1 Convertible,8,1.48,11.59675619,Yes,No,220.8428241,Intel Core i7,0,512,Intel,Windows
Lenovo,Ultrabook,8,1.7,11.28811452,No,No,157.3505121,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,16,1.7,11.45373072,No,No,157.3505121,Intel Core i7,1000,256,Nvidia,Windows
HP,Gaming,8,2.62,10.77684406,No,Yes,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
Lenovo,Notebook,8,2.2,10.10461124,No,No,100.4546699,Intel Core i3,1000,0,Intel,Windows
HP,Notebook,4,2.1,10.14305655,No,No,100.4546699,Intel Core i5,500,0,Intel,Others
Dell,Gaming,8,2.62,11.28744719,No,No,282.4239962,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,8,1.95,11.21262005,No,Yes,141.2119981,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,2.2,10.12402932,No,No,141.2119981,Intel Core i3,1000,0,Nvidia,Windows
HP,Notebook,2,1.44,9.493013923,No,No,111.9352036,Other Intel Processor,0,0,Intel,Windows
MSI,Gaming,8,2.2,10.70777173,No,Yes,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,8,1.96,10.49618215,No,No,141.2119981,Intel Core i7,0,256,Intel,Windows
HP,Notebook,16,2.1,11.03087387,No,No,141.2119981,Intel Core i7,0,512,Intel,Windows
Asus,Notebook,4,2.2,9.88635767,No,No,100.4546699,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,4,2.1,9.962013032,No,No,100.4546699,Intel Core i5,500,0,Intel,Others
Lenovo,Notebook,8,2.2,10.53941655,No,No,141.2119981,Intel Core i7,1000,0,Nvidia,Others
Asus,Notebook,4,2,10.620652,No,No,157.3505121,Intel Core i3,0,256,Intel,Windows
Lenovo,Notebook,4,2.32,10.69094441,No,No,141.2119981,Intel Core i7,0,0,Intel,Windows
Lenovo,Gaming,16,3.31,11.14951935,No,Yes,141.2119981,Intel Core i7,0,512,Nvidia,Windows
MSI,Gaming,16,1.91,11.65035036,No,No,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,4,2.07,10.45253339,No,No,100.4546699,Intel Core i3,500,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.36,11.3761816,Yes,Yes,209.8006829,Intel Core i5,0,256,Intel,Windows
Lenovo,Ultrabook,6,1.54,10.69819082,No,No,141.2119981,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,1.98,10.77239592,No,No,141.2119981,Intel Core i7,0,256,Nvidia,Others
Acer,Notebook,4,2.1,9.783703516,No,No,100.4546699,Other Intel Processor,500,0,Intel,Windows
HP,Notebook,6,2.18,10.65892197,No,Yes,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
Asus,Gaming,8,2.591,10.78790612,No,Yes,141.2119981,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,16,2.09,11.04798293,Yes,No,141.2119981,Intel Core i7,0,512,Intel,Windows
Acer,Notebook,4,2.23,10.51370085,No,No,141.2119981,Intel Core i5,0,256,Nvidia,Windows
Dell,Ultrabook,8,1.23,10.97771698,Yes,No,276.0535301,Intel Core i5,0,256,Intel,Others
Acer,Gaming,16,4.2,11.83844306,No,Yes,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Gaming,8,2.4,10.68364511,No,Yes,141.2119981,Intel Core i5,1000,0,Nvidia,Windows
HP,Notebook,4,1.86,10.15970992,No,No,100.4546699,Intel Core i5,500,0,Intel,Windows
Apple,Ultrabook,8,0.92,11.03431918,No,Yes,226.4155472,Other Intel Processor,0,0,Intel,Mac
Dell,2 in 1 Convertible,8,1.6,11.06480418,Yes,Yes,165.6321181,Intel Core i5,0,256,Intel,Windows
HP,Notebook,12,2.21,11.16623706,No,Yes,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,4,1.9,9.883643964,No,No,100.4546699,Intel Core i3,1000,0,AMD,Others
Asus,Gaming,16,4.3,11.64878415,No,Yes,127.3356746,Intel Core i7,1000,512,Nvidia,Windows
Acer,Notebook,4,2.1,9.581363093,No,No,100.4546699,Other Intel Processor,1000,0,Intel,Others
MSI,Gaming,16,2.43,11.60061937,No,No,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Dell,Notebook,4,2.3,10.18816712,No,No,100.4546699,Intel Core i3,0,128,AMD,Windows
Lenovo,Notebook,8,2.2,10.41969228,No,No,100.4546699,Intel Core i7,500,0,Nvidia,Others
Dell,2 in 1 Convertible,16,2,11.13407502,Yes,No,141.2119981,Intel Core i7,0,512,Intel,Windows
Dell,Ultrabook,16,1.2,11.8691331,Yes,No,276.0535301,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,8,2.2,11.03946499,No,No,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,2.36,10.76565826,No,No,141.2119981,Intel Core i5,0,256,AMD,Windows
HP,Notebook,8,1.91,10.3368635,No,No,100.4546699,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,2.2,9.6760046,No,No,100.4546699,AMD Processor,500,0,AMD,Windows
Acer,Notebook,8,3.3,10.41969228,No,No,106.1130621,Intel Core i3,1000,0,Nvidia,Windows
Asus,Gaming,16,2.2,11.77899608,No,No,141.2119981,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,8,0.92,11.12939483,No,Yes,226.4155472,Other Intel Processor,0,0,Intel,Mac
Asus,Notebook,16,2.2,11.4423605,No,No,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,16,2.43,11.55062759,No,Yes,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,8,2.191,10.8823158,Yes,Yes,141.2119981,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,2.9,11.55063273,No,No,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Acer,Netbook,2,1.3,9.134616325,No,No,135.0942112,Other Intel Processor,0,32,Intel,Others
Acer,Notebook,4,3.3,10.36915178,No,No,106.1130621,Intel Core i3,1000,0,Nvidia,Windows
Lenovo,Notebook,8,2.8,10.2652766,No,No,106.1130621,Intel Core i5,1000,0,Intel,Others
Lenovo,Gaming,8,2.6,11.12390677,No,Yes,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
Acer,2 in 1 Convertible,8,1.2,11.0222083,Yes,Yes,157.3505121,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,8,2.3,11.30793023,No,Yes,141.2119981,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,8,2.2,11.27272655,No,No,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,6,2.1,10.24654946,No,No,141.2119981,AMD Processor,1000,0,AMD,Windows
Dell,Ultrabook,8,1.26,11.4217785,Yes,No,176.2325736,Intel Core i5,0,256,Intel,Windows
Dell,2 in 1 Convertible,4,2.08,10.20800904,Yes,No,146.860478,Intel Core i3,500,0,Intel,Windows
Asus,Notebook,4,2.65,9.708902303,No,No,100.4546699,Other Intel Processor,1000,0,Intel,Windows
Dell,Ultrabook,8,1.29,11.27332931,Yes,No,276.0535301,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,4,2.18,10.23296038,No,No,100.4546699,Intel Core i5,1000,0,Intel,Others
Lenovo,Gaming,16,2.6,10.91190376,Yes,Yes,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,8,2.2,11.0222083,No,No,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Netbook,16,1.3,11.38409159,Yes,Yes,176.2325736,Intel Core i7,0,512,Intel,Windows
Razer,Gaming,16,1.95,12.13579352,No,No,157.3505121,Intel Core i7,0,1000,Nvidia,Windows
Dell,Notebook,8,2.3,10.12618512,Yes,No,100.4546699,Intel Core i3,1000,0,Intel,Windows
MSI,Gaming,16,2.7,11.35206915,No,No,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,4,1.08,10.8414521,No,No,135.0942112,Intel Core i5,0,0,Intel,Mac
HP,Notebook,4,2.1,10.14517176,No,No,141.2119981,Intel Core i3,1000,0,Intel,Windows
HP,Ultrabook,8,1.54,11.6709506,No,No,209.8006829,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,4,2.24,10.57814892,No,No,100.4546699,Intel Core i5,500,0,Intel,Windows
MSI,Gaming,8,2.3,11.03946499,No,No,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,16,1.4,11.28811452,No,Yes,165.6321181,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,6,2.2,10.36843246,No,No,141.2119981,AMD Processor,0,256,AMD,Windows
Asus,Ultrabook,8,1.45,11.13017638,No,No,165.6321181,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.4,9.866652599,No,No,100.4546699,Intel Core i3,500,0,Intel,Others
Dell,2 in 1 Convertible,16,2.77,11.47054726,Yes,No,127.3356746,Intel Core i7,0,512,Nvidia,Windows
HP,Notebook,4,1.54,10.97861739,No,No,157.3505121,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,2.5,11.35331993,No,Yes,141.2119981,Intel Core i7,1000,256,Nvidia,Windows
Dell,Notebook,4,1.6,10.74978491,No,No,111.9352036,Intel Core i5,500,0,Intel,Windows
Asus,Gaming,16,2.34,11.72703634,No,Yes,141.2119981,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,8,2.3,10.32644674,No,Yes,141.2119981,Intel Core i5,0,256,Intel,Others
Dell,2 in 1 Convertible,8,1.24,11.47829924,Yes,No,276.0535301,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.2,9.756304542,No,No,100.4546699,Other Intel Processor,500,0,Intel,Others
HP,Notebook,4,1.86,9.964522443,No,No,100.4546699,AMD Processor,500,0,AMD,Windows
Lenovo,Notebook,6,2.4,10.31944146,No,No,141.2119981,Intel Core i3,0,128,Nvidia,Windows
Lenovo,Notebook,8,1.9,10.95284237,No,Yes,157.3505121,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.2,10.07136307,No,No,100.4546699,Other Intel Processor,500,0,Intel,Windows
Asus,Notebook,4,2,9.801561134,No,No,100.4546699,Other Intel Processor,1000,0,Intel,Windows
Asus,Gaming,16,4,11.52517019,No,Yes,127.3356746,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,4,2.29,10.16996642,No,No,100.4546699,Intel Core i3,500,0,Intel,Windows
Lenovo,Notebook,8,2.32,10.77238474,No,No,141.2119981,Intel Core i7,0,0,AMD,Windows
MSI,Gaming,8,2.4,11.08951714,No,No,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,1.8,10.70060667,Yes,No,157.3505121,Intel Core i5,0,128,Intel,Windows
Asus,Ultrabook,8,1.2,10.56723476,No,Yes,165.6321181,Other Intel Processor,0,512,Intel,Windows
Dell,Notebook,6,2.3,10.10461124,No,No,100.4546699,Intel Core i3,1000,0,Intel,Windows
Acer,Notebook,4,2.4,9.641987714,No,No,100.4546699,Other Intel Processor,500,0,Intel,Others
Dell,Notebook,2,2.2,9.913097231,No,No,100.4546699,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,8,2.6,10.77684406,No,Yes,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,6,2.04,10.28546112,No,No,141.2119981,AMD Processor,0,0,AMD,Windows
Dell,Notebook,8,2.3,10.66763236,No,No,100.4546699,Intel Core i7,1000,0,AMD,Others
HP,Netbook,2,1.17,9.317895278,No,No,135.0942112,Other Intel Processor,0,0,Intel,Windows
Asus,Notebook,4,2.2,10.55525658,No,No,100.4546699,Intel Core i7,500,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,1.8,10.43389931,Yes,Yes,157.3505121,Intel Core i7,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,16,1.3,11.28811452,Yes,Yes,276.0535301,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,2,1.5,9.40928303,No,No,111.9352036,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,6,2.19,10.61412882,No,No,100.4546699,Intel Core i7,1000,0,AMD,Windows
